198.25
199.26
199.17
201.34
194.88
194.73
204.35
309.79
311.77
309.46
313.88
312.21
311.33
624.78
321.57
695.55
702.36
349.81
349.44
349.30
34.52
309.57
310.98
310.87
312.29
307.12
831.92
832.43
416.47
833.88
416.50
414.25
412.91
787.22
393.75
392.86
392.60
394.23
393.60
408.35
308.99
309.91
311.04
624.30
624.46
625.22
353.13
699.85
697.77
103.69
310.71
103.77
311.70
310.86
290.75
937.38
932.97
464.70
467.11
468.29
234.68
232.40
415.31
207.11
413.56
311.20
307.30
306.40
309.99
311.41
624.29
623.06
608.11
629.40
624.25
618.26
124.84
260.26
261.71
525.46
263.49
261.73
832.52
414.85
414.75
415.53
415.50
414.74
417.09
413.58
392.33
392.95
393.43
391.78
391.65
391.25
388.70
698.37
348.69
349.86
349.56
348.98
355.56
101.22
278.14
110.58
551.79
524.46
524.56
174.99
173.69
525.39
104.31
104.13
836.82
833.83
417.28
140.27
412.36
416.34
930.54
460.77
464.79
466.35
234.10
466.31
463.04
450.43
415.72
414.69
414.31
416.36
414.96
415.01
310.15
311.25
310.52
312.59
312.39
311.36
311.37
311.72
686.57
685.66
699.91
700.75
701.33
310.91
622.45
625.00
311.32
314.03
310.38
309.89
311.61
412.64
833.36
833.91
415.83
414.57
416.40
414.28
413.18
391.01
391.78
392.56
391.94
395.08
397.04
39.34
309.17
310.41
311.26
312.36
310.36
623.95
623.66
77.74
688.29
703.19
706.86
313.30
311.03
310.35
311.90
311.58
310.81
311.07
622.43
622.21
469.62
462.87
467.06
466.33
467.10
235.48
460.11
421.55
417.22
416.43
416.49
415.13
414.17
415.87
207.68
207.64
51.93
51.97
624.41
311.01
309.92
312.79
311.60
311.54
312.11
619.86
626.13
621.94
617.06
625.10
625.54
260.32
261.71
261.79
262.76
264.98
833.66
416.70
416.34
411.98
415.66
414.79
415.45
414.04
392.49
391.49
392.67
393.44
390.83
55.93
392.92
393.50
350.69
116.41
348.98
350.12
350.71
375.62
139.20
138.86
138.92
138.84
556.94
264.97
1050.47
262.39
262.16
262.18
828.43
408.84
416.50
417.38
416.56
833.95
207.86
208.38
933.97
932.74
463.40
467.68
155.48
156.10
155.35
153.68
830.81
831.04
416.77
414.81
417.86
414.76
51.82
213.09
211.12
219.27
